,Name,Year,Age,Tm,Pos,No.,G,GS,AV,Ret,Yds,TD,Lng,Y/R,Rt,Yds.1,TD.1,Lng.1,Y/Rt,APYd,Rec,R/G,Y/G,Att,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Int,PD,FF,FR,Sk,Sfty,Comb,Solo,Ast,TFL,QBHits,Awards,Player ID,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,Blck
14926,Mike Webster,1987,35.0,PIT,C,52.0,15,15,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,PB,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14927,Mike Webster,1988,36.0,PIT,C,52.0,16,16,8,,,0,,,,-58.0,0.0,,,,,,,,,,,,,,,2.0,,,,0.0,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14928,Mike Webster,1989,37.0,KAN,C,53.0,16,16,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14929,Mike Webster,1990,38.0,KAN,C,53.0,9,7,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14930,Floyd Wedderburn,2000,24.0,SEA,RG,69.0,16,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14931,Floyd Wedderburn,2001,25.0,SEA,G,69.0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14932,Floyd Wedderburn,2002,26.0,SEA,RG,69.0,14,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14933,Jon Weeks,2010,24.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,3.0,1.0,2.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14934,Jon Weeks,2011,25.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14935,Jon Weeks,2012,26.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14936,Jon Weeks,2013,27.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,7.0,2.0,5.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14937,Jon Weeks,2014,28.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,2.0,2.0,0.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14938,Jon Weeks,2015,29.0,HOU,LS,46.0,16,0.0,4,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,1.0,0.0,,8.0,6.0,2.0,0.0,0.0,PB,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14939,Jon Weeks,2016,30.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14940,Jon Weeks,2017,31.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14941,Jon Weeks,2018,32.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,1.0,0.0,1.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14942,Jon Weeks,2019,33.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,2.0,0.0,2.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14943,Jon Weeks,2020,34.0,HOU,LS,46.0,16,0.0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,1.0,1.0,0.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14944,Jon Weeks,2021,35.0,HOU,LS,46.0,17,0.0,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14945,Jon Weeks,2022,36.0,HOU,LS,46.0,17,0.0,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,0.0,0.0,,6.0,1.0,5.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14946,Jon Weeks,2023,37.0,HOU,LS,46.0,17,0.0,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,,25867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14947,Darrion Weems,2015,27.0,DAL,T,75.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14948,Darrion Weems,2016,28.0,DEN,T,77.0,6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14949,Bucky Wegener,1962,23.0,HOU,G,86.0,4,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14950,Bucky Wegener,1963,24.0,HOU,RDE,86.0,14,5,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,25872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14951,Bert Weidner,1990,24.0,MIA,C,60.0,8,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14952,Bert Weidner,1991,25.0,MIA,C/LG,60.0,15,10,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14953,Bert Weidner,1992,26.0,MIA,C,60.0,16,3,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14954,Bert Weidner,1993,27.0,MIA,RG,60.0,16,11,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,25878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14955,Bert Weidner,1994,28.0,MIA,RG,60.0,14,14,8,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14956,Bert Weidner,1995,29.0,MIA,G,60.0,12,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14957,Todd Weiner,1998,23.0,SEA,T,74.0,6,0,0,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14958,Todd Weiner,1999,24.0,SEA,T,74.0,11,1,1,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14959,Todd Weiner,2000,25.0,SEA,RT,74.0,16,6,4,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14960,Todd Weiner,2001,26.0,SEA,RT,74.0,16,13,6,,,0,,,,,0,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14961,Todd Weiner,2002,27.0,ATL,RT,74.0,16,15,9,,0.0,0,0.0,0.0,,,0,,,,1.0,0.1,0.0,,,,,1.0,0.0,,0,0.0,,,,,,,,,,,,,25887.0,1.0,1.0,0.0,100.0%,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14962,Todd Weiner,2003,28.0,ATL,RT,74.0,16,16,7,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14963,Todd Weiner,2004,29.0,ATL,RT,74.0,16,16,7,,,0,,,,,0,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14964,Todd Weiner,2005,30.0,ATL,RT,74.0,15,15,7,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14965,Todd Weiner,2006,31.0,ATL,RT,74.0,16,16,7,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14966,Todd Weiner,2007,32.0,ATL,RT,74.0,8,7,3,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14967,Todd Weiner,2008,33.0,ATL,LT,74.0,16,11,6,,,0,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,25887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14968,John Welbourn,1999,23.0,PHI,T,76.0,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14969,John Welbourn,2000,24.0,PHI,LG,76.0,16,16,7,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14970,John Welbourn,2001,25.0,PHI,LG,76.0,15,15,7,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14971,John Welbourn,2002,26.0,PHI,LG,76.0,11,11,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14972,John Welbourn,2003,27.0,PHI,LG,76.0,13,13,8,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,2.0,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14973,John Welbourn,2004,28.0,KAN,RT,76.0,10,10,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14974,John Welbourn,2005,29.0,KAN,RT,76.0,12,9,5,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14975,John Welbourn,2006,30.0,KAN,T,76.0,9,4,2,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14976,John Welbourn,2007,31.0,KAN,RG,76.0,16,16,5,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14977,Thomas Welch,2011,24.0,2TM,T,,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14978,Thomas Welch,2012,25.0,BUF,T,66.0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14979,Thomas Welch,2013,26.0,BUF,T,66.0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14980,Joe Wellborn,1966,22.0,NYG,C,55.0,7,0.0,3,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,,1,0.0,,,,,,,,25913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14981,Mike Wellman,1979,23.0,GNB,C,65.0,16,0.0,4,,,0,,,1.0,10.0,0,10.0,10.0,10,,,,,,,,,,,,,,,,,,,,,,,,,25917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14982,Mike Wellman,1980,24.0,GNB,C,65.0,4,0.0,0,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14983,Bob Wells,1968,23.0,SDG,T,77.0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14984,Bob Wells,1969,24.0,SDG,T,77.0,14,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14985,Bob Wells,1970,25.0,SDG,T,77.0,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14986,Josh Wells,2014,23.0,JAX,T,72.0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14987,Josh Wells,2016,25.0,JAX,T,72.0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14988,Josh Wells,2017,26.0,JAX,T,72.0,15,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14989,Josh Wells,2018,27.0,JAX,T,72.0,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14990,Josh Wells,2019,28.0,TAM,T,72.0,13,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14991,Josh Wells,2020,29.0,TAM,T,72.0,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14992,Josh Wells,2021,30.0,TAM,T,72.0,17,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14993,Josh Wells,2022,31.0,TAM,RT,72.0,11,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994,Reggie Wells,2003,23.0,ARI,T,74.0,15,1,1,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14995,Reggie Wells,2004,24.0,ARI,LG,74.0,16,16,6,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14996,Reggie Wells,2005,25.0,ARI,LG,74.0,9,9,4,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14997,Reggie Wells,2006,26.0,ARI,RT/LG,74.0,16,16,8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14998,Reggie Wells,2007,27.0,ARI,LG,74.0,16,16,8,,,0.0,,,,0.0,1.0,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14999,Reggie Wells,2008,28.0,ARI,LG,74.0,16,16,9,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15000,Reggie Wells,2009,29.0,ARI,LG,74.0,16,16,8,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15001,Reggie Wells,2010,30.0,PHI,G,76.0,8,1,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15002,Reggie Wells,2011,31.0,CAR,T,78.0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15003,Reggie Wells,2012,32.0,SDG,T,74.0,2,2,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,25936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15004,Scott Wells,2004,23.0,GNB,C,63.0,5,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15005,Scott Wells,2005,24.0,GNB,LG,63.0,16,10,5,,,0,,,,-20.0,0.0,,,,,,,,,,,,,,,1.0,,,0,2.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15006,Scott Wells,2006,25.0,GNB,C,63.0,16,16,6,,,0,,,,-7.0,0.0,,,,,,,,,,,,,,,4.0,,,0,0.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15007,Scott Wells,2007,26.0,GNB,C,63.0,14,13,8,,,0,,,,-14.0,0.0,,,,,,,,,,,,,,,2.0,,,0,0.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15008,Scott Wells,2008,27.0,GNB,C,63.0,13,13,7,,,0,,,,-12.0,0.0,,,,,,,,,,,,,,,1.0,,,0,0.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15009,Scott Wells,2009,28.0,GNB,C,63.0,15,14,9,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,0,0.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15010,Scott Wells,2010,29.0,GNB,C,63.0,16,16,9,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15011,Scott Wells,2011,30.0,GNB,C,63.0,16,16,16,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,PB,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15012,Scott Wells,2012,31.0,STL,C,63.0,7,7,3,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,,,0,0.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15013,Scott Wells,2013,32.0,STL,C,63.0,12,12,6,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15014,Scott Wells,2014,33.0,STL,C,63.0,16,16,7,,,0,,,,-33.0,0.0,,,,,,,,,,,,,,,4.0,,,0,1.0,0.0,,,,,,,,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15015,Tom Welter,1987,23.0,STL,G,66.0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15016,Ryan Wendell,2009,23.0,NWE,C,69.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15017,Ryan Wendell,2010,24.0,NWE,C,62.0,15,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15018,Ryan Wendell,2011,25.0,NWE,C,62.0,14,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15019,Ryan Wendell,2012,26.0,NWE,C,62.0,16,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15020,Ryan Wendell,2013,27.0,NWE,C,62.0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15021,Ryan Wendell,2014,28.0,NWE,RG,62.0,14,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15022,Ryan Wendell,2015,29.0,NWE,C,62.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15023,Ryan Wendell,2016,30.0,CAR,C,62.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15024,Joe Wendryhoski,1964,26.0,RAM,C,54.0,13,11,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15025,Joe Wendryhoski,1965,27.0,RAM,C,54.0,4,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15026,Joe Wendryhoski,1966,28.0,RAM,C,54.0,14,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15027,Joe Wendryhoski,1967,29.0,NOR,C,54.0,14,14,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,25953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15028,Joe Wendryhoski,1968,30.0,NOR,C,54.0,14,14,6,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,1.0,0.0,,,,,,,,25953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15029,Austin Wentworth,2014,24.0,MIN,T,72.0,7,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15030,Jeff Wenzel,1987,24.0,PHI,T,72.0,3,3,2,,,0,,,,0,0,,,,,,,,,,,,,,,0,,,,1,0.0,,,,,,,,25962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15031,Ralph Wenzel,1966,23.0,PIT,G,62.0,6,0,3,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15032,Ralph Wenzel,1967,24.0,PIT,G,62.0,13,1,2,,,0,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,25964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
