,Name,Year,Age,Tm,Pos,No.,G,GS,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,Att,Yds.1,TD.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Tgt,1D,Succ%,Ctch%,Y/Tgt,1D.1,Succ%.1,Player ID,Int,PD,FF,FR,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,D2P,XPM,XPA,FGM,FGA,Pts,Pts/G,Ret,Rt,Y/Rt,APYd,FGA.1,FGM.1,FGA.2,FGM.2,FGA.3,FGM.3,FGA.4,FGM.4,FGA.5,FGM.5,FG%,XP%,KO,KOYds,TB,TB%,KOAvg,Pnt,Y/P,RetYds,Net,NY/P,In20,In20%,Blck
2565,Austin Hooper,2018.0,24.0,ATL,TE,81.0,16,7,71,660,9.3,4,36,4.4,41.3,,,0,,,,,71,9.3,660,4,0.0,6,88,30,59.1,80.7%,7.5,,,11197.0,,,,,,,,,,,,PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,Austin Hooper,2019.0,25.0,ATL,TE,81.0,13,10,75,787,10.5,6,35,5.8,60.5,,,0,,,,,75,10.5,787,6,0.0,6,97,41,61.9,77.3%,8.1,,,11197.0,,,,,,,,,,,,PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,Austin Hooper,2020.0,26.0,CLE,TE,81.0,13,13,46,435,9.5,4,36,3.5,33.5,,,0,,,,,46,9.5,435,4,0.0,4,70,27,51.4,65.7%,6.2,,,11197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,Austin Hooper,2021.0,27.0,CLE,TE,81.0,16,16,38,345,9.1,3,34,2.4,21.6,,,0,,,,,38,9.1,345,3,0.0,3,61,18,55.7,62.3%,5.7,,,11197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,Austin Hooper,2022.0,28.0,TEN,TE,81.0,17,2,41,444,10.8,2,24,2.4,26.1,,,0,,,,,41,10.8,444,2,0.0,4,60,28,60.0,68.3%,7.4,,,11197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,Austin Hooper,2023.0,29.0,LVR,TE,81.0,17,9,25,234,9.4,0,21,1.5,13.8,,,0,,,,,25,9.4,234,0,0.0,2,31,12,61.3,80.6%,7.5,,,11197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,Brycen Hopkins,2020.0,23.0,LAR,TE,88.0,5,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,Brycen Hopkins,2021.0,24.0,LAR,TE,88.0,5,0,1.0,9.0,9.0,0,9.0,0.2,1.8,,,0,,,,,1.0,9.0,9.0,0,0.0,0,1.0,1.0,100.0,100.0%,9.0,,,11208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,Brycen Hopkins,2022.0,25.0,LAR,TE,88.0,14,1,7.0,109.0,15.6,0,22.0,0.5,7.8,,,0,,,,,7.0,15.6,109.0,0,0.0,1,11.0,5.0,54.5,63.6%,9.9,,,11208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,Brycen Hopkins,2023.0,26.0,LAR,TE,88.0,15,0,5.0,78.0,15.6,0,29.0,0.3,5.2,,,0,,,,,5.0,15.6,78.0,0,0.0,1,7.0,3.0,57.1,71.4%,11.1,,,11208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,Ethan Horton,1985.0,23.0,KAN,RB,32.0,16,0,28,185,6.6,1,22,1.8,11.6,48.0,146.0,3,19.0,3.0,9.1,3.0,76,4.4,331,4,2.0,3,,,,,,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,Ethan Horton,1987.0,25.0,RAI,RB,23.0,4,2,3,44,14.7,1,32,0.8,11.0,31.0,95.0,0,14.0,3.1,23.8,7.8,34,4.1,139,1,2.0,1,,,,,,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,Ethan Horton,1989.0,27.0,RAI,TE,88.0,16,1,4,44,11.0,1,20,0.3,2.8,,,0,,,,,4,11.0,44,1,0.0,0,,,,,,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,Ethan Horton,1990.0,28.0,RAI,TE,88.0,16,14,33,404,12.2,3,36,2.1,25.3,,,0,,,,,33,12.2,404,3,1.0,5,,,,,,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,Ethan Horton,1991.0,29.0,RAI,TE,88.0,16,16,53,650,12.3,5,52,3.3,40.6,,,0,,,,,53,12.3,650,5,1.0,7,,,,,,,,11251.0,,,,,,,,,,,,PB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,Ethan Horton,1992.0,30.0,RAI,TE,88.0,16,16,33,409,12.4,2,30,2.1,25.6,,,0,,,,,33,12.4,409,2,1.0,3,68.0,,,48.5%,6.0,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,Ethan Horton,1993.0,31.0,RAI,TE,88.0,16,16,43,467,10.9,1,32,2.7,29.2,,,0,,,,,43,10.9,467,1,0.0,4,73.0,,,58.9%,6.4,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,Ethan Horton,1994.0,32.0,WAS,TE,89.0,16,15,15,157,10.5,3,20,0.9,9.8,,,0,,,,,15,10.5,157,3,0.0,1,32.0,9.0,34.4,46.9%,4.9,,,11251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,Gator Hoskins,2014.0,23.0,MIA,TE,,11,0.0,3,21,7.0,0,14,0.3,1.9,,,0,,,,,3,7.0,21,0,0.0,0,4,2,50.0,75.0%,5.3,,,11264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,Clark Hoss,1972.0,23.0,PHI,TE,80.0,4,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,Rob Housler,2011.0,23.0,ARI,TE,84.0,12,2,12,133,11.1,0,21,1.0,11.1,,,0,,,,,12,11.1,133,0,1.0,1,26,5,30.8,46.2%,5.1,,,11281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,Rob Housler,2012.0,24.0,ARI,TE,84.0,15,9,45,417,9.3,0,33,3.0,27.8,,,0,,,,,45,9.3,417,0,0.0,3,68,17,45.6,66.2%,6.1,,,11281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,Rob Housler,2013.0,25.0,ARI,TE,84.0,13,10,39,454,11.6,1,31,3.0,34.9,,,0,,,,,39,11.6,454,1,1.0,4,57,22,57.9,68.4%,8.0,,,11281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,Rob Housler,2014.0,26.0,ARI,TE,84.0,15,7,9,129,14.3,0,27,0.6,8.6,1.0,1.0,0,1.0,1.0,0.1,0.1,10,13.0,130,0,1.0,1,17,7,47.1,52.9%,7.6,1.0,100.0,11281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,Rob Housler,2015.0,27.0,2TM,TE,,10,0,4,33,8.3,0,12,0.4,3.3,,,0,,,,,4,8.3,33,0,0.0,0,7,6,57.1,57.1%,4.7,,,11281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,O.J. Howard,2017.0,23.0,TAM,TE,80.0,14,14,26,432,16.6,6,58,1.9,30.9,,,0,,,,,26,16.6,432,6,3.0,3,39,20,59.0,66.7%,11.1,,,11326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,O.J. Howard,2018.0,24.0,TAM,TE,80.0,10,8,34,565,16.6,5,75,3.4,56.5,,,0,,,,,34,16.6,565,5,0.0,4,48,28,64.6,70.8%,11.8,,,11326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,O.J. Howard,2019.0,25.0,TAM,TE,80.0,14,14,34,459,13.5,1,33,2.4,32.8,,,0,,,,,34,13.5,459,1,1.0,4,53,23,56.6,64.2%,8.7,,,11326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,O.J. Howard,2020.0,26.0,TAM,TE,80.0,4,1,11,146,13.3,2,33,2.8,36.5,,,0,,,,,11,13.3,146,2,0.0,1,19,8,52.6,57.9%,7.7,,,11326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,O.J. Howard,2021.0,27.0,TAM,TE,80.0,17,9,14,135,9.6,1,21,0.8,7.9,,,0,,,,,14,9.6,135,1,0.0,1,21,10,61.9,66.7%,6.4,,,11326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,O.J. Howard,2022.0,28.0,HOU,TE,83.0,13,10,10,145,14.5,2,26,0.8,11.2,,,0,,,,,10,14.5,145,2,0.0,1,23,6,34.8,43.5%,6.3,,,11326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,Ron Howard,1974.0,23.0,DAL,TE,87.0,12,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,Ron Howard,1975.0,24.0,DAL,TE,87.0,10,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,Ron Howard,1976.0,25.0,SEA,TE,87.0,14,13,37.0,422.0,11.4,0,30.0,2.6,30.1,1.0,2.0,0,2.0,2.0,0.1,0.1,38.0,11.2,424.0,0,0.0,4,,,,,,,,11331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,Ron Howard,1977.0,26.0,SEA,TE,87.0,12,12,17.0,177.0,10.4,1,24.0,1.4,14.8,,,0,,,,,17.0,10.4,177.0,1,0.0,3,,,,,,,,11331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,Ron Howard,1978.0,27.0,SEA,TE,87.0,16,11,18.0,251.0,13.9,1,42.0,1.1,15.7,,,0,,,,,18.0,13.9,251.0,1,1.0,3,,,,,,,,11331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,Ron Howard,1979.0,28.0,BUF,TE,85.0,1,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602,Gordon Hudson,1986.0,24.0,SEA,TE,85.0,16,4,13,131,10.1,1,30,0.8,8.2,,,0,,,,,13,10.1,131,1,1,1,,,,,,,,11408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,Tanner Hudson,2019.0,25.0,TAM,TE,88.0,9,1,2.0,26.0,13.0,0,14.0,0.2,2.9,,,0,,,,,2.0,13.0,26.0,0,0.0,0,5.0,1.0,20.0,40.0%,5.2,,,11418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,Tanner Hudson,2020.0,26.0,TAM,TE,88.0,11,0,3.0,41.0,13.7,0,20.0,0.3,3.7,,,0,,,,,3.0,13.7,41.0,0,0.0,0,7.0,3.0,42.9,42.9%,5.9,,,11418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,Tanner Hudson,2021.0,27.0,SFO,TE,84.0,2,0,,,,0,,,,,,0,,,,,,,,0,0.0,0,,,,,,,,11418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,Tanner Hudson,2022.0,28.0,NYG,TE,88.0,11,0,10.0,132.0,13.2,0,27.0,0.9,12.0,,,0,,,,,10.0,13.2,132.0,0,0.0,1,15.0,8.0,60.0,66.7%,8.8,,,11418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,Tanner Hudson,2023.0,29.0,CIN,TE,87.0,12,1,39.0,352.0,9.0,1,26.0,3.3,29.3,,,0,,,,,39.0,9.0,352.0,1,0.0,3,50.0,21.0,58.0,78.0%,7.0,,,11418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608,Tommy Hudson,2021.0,24.0,TEN,TE,89.0,5,0.0,3,31,10.3,0,14,0.6,6.2,,,0,,,,,3,10.3,31,0,0.0,0,6,2,33.3,50.0%,5.2,,,11419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,Johnny Huggins,2001.0,25.0,DAL,TE,49.0,10,2,8,36,4.5,0,10,0.8,3.6,,,0,,,,,8,4.5,36,0,0.0,0,12,1,41.7,66.7%,3.0,,,11447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,Dennis Hughes,1970.0,22.0,PIT,TE,82.0,11,8,24.0,332.0,13.8,3,72.0,2.2,30.2,1.0,-8.0,0,-8.0,-8.0,-0.7,0.1,25.0,13.0,324.0,3,1.0,3,,,,,,,,11458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,Dennis Hughes,1971.0,23.0,PIT,TE,82.0,7,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,Tory Humphrey,2005.0,22.0,GNB,TE,49.0,1,0,0.0,0.0,,0,0.0,0.0,0.0,,,0,,,,,,,,0,,0,1.0,,,0.0%,0.0,,,11513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,Tory Humphrey,2006.0,23.0,GNB,TE,84.0,7,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,Tory Humphrey,2008.0,25.0,GNB,TE,84.0,16,7,11.0,162.0,14.7,0,37.0,0.7,10.1,,,0,,,,,11.0,14.7,162.0,0,0.0,2,17.0,8.0,58.8,64.7%,9.5,,,11513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,Tory Humphrey,2009.0,26.0,NOR,TE,84.0,1,0,1.0,7.0,7.0,0,7.0,1.0,7.0,,,0,,,,,1.0,7.0,7.0,0,0.0,0,1.0,,,100.0%,7.0,,,11513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,Tory Humphrey,2010.0,27.0,NOR,TE,84.0,6,2,1.0,12.0,12.0,0,12.0,0.2,2.0,,,0,,,,,1.0,12.0,12.0,0,0.0,0,2.0,1.0,50.0,50.0%,6.0,,,11513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,Tony Hunter,1983.0,23.0,BUF,TE,47.0,13,3,36,402,11.2,3,40,2.8,30.9,2.0,28.0,0,24.0,14.0,2.2,0.2,38,11.3,430,3,1,3,,,,,,,,11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,Tony Hunter,1984.0,24.0,BUF,TE,87.0,11,9,33,331,10.0,2,30,3.0,30.1,1.0,6.0,0,6.0,6.0,0.5,0.1,34,9.9,337,2,1,2,,,,,,,,11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619,Tony Hunter,1985.0,25.0,RAM,TE,87.0,16,9,50,562,11.2,4,47,3.1,35.1,,,0,,,,,50,11.2,562,4,3,5,,,,,,,,11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620,Tony Hunter,1986.0,26.0,RAM,TE,87.0,7,1,15,206,13.7,0,42,2.1,29.4,1.0,-6.0,0,-6.0,-6.0,-0.9,0.1,16,12.5,200,0,2,2,,,,,,,,11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621,Hayden Hurst,2018.0,25.0,BAL,TE,81.0,12,0,13,163,12.5,1,32,1.1,13.6,1.0,0.0,0,0.0,0.0,0.0,0.1,14,11.6,163,1,0.0,1,23,8,39.1,56.5%,7.1,0.0,0.0,11603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,Hayden Hurst,2019.0,26.0,BAL,TE,81.0,16,4,30,349,11.6,2,61,1.9,21.8,,,0,,,,,30,11.6,349,2,0.0,5,39,16,69.2,76.9%,8.9,,,11603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623,Hayden Hurst,2020.0,27.0,ATL,TE,81.0,16,9,56,571,10.2,6,42,3.5,35.7,,,0,,,,,56,10.2,571,6,0.0,5,88,35,51.1,63.6%,6.5,,,11603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624,Hayden Hurst,2021.0,28.0,ATL,TE,81.0,13,5,26,221,8.5,3,33,2.0,17.0,,,0,,,,,26,8.5,221,3,3.0,2,31,11,58.1,83.9%,7.1,,,11603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625,Hayden Hurst,2022.0,29.0,CIN,TE,88.0,13,13,52,414,8.0,2,29,4.0,31.8,,,0,,,,,52,8.0,414,2,0.0,4,68,26,61.8,76.5%,6.1,,,11603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,Hayden Hurst,2023.0,30.0,CAR,TE,81.0,9,8,18,184,10.2,1,48,2.0,20.4,,,0,,,,,18,10.2,184,1,0.0,1,32,7,46.9,56.3%,5.8,,,11603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627,Tom Hutchinson,1963.0,22.0,CLE,WR,87.0,14,0.0,9,244,27.1,0,70,0.6,17.4,,,0,,,,,9,27.1,244,0,0.0,3,,,,,,,,11624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628,Tom Hutchinson,1964.0,23.0,CLE,TE,87.0,14,0.0,3,24,8.0,0,12,0.2,1.7,,,0,,,,,3,8.0,24,0,0.0,0,,,,,,,,11624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629,Tom Hutchinson,1965.0,24.0,CLE,TE,87.0,14,0.0,6,113,18.8,2,24,0.4,8.1,,,0,,,,,6,18.8,113,2,0.0,2,,,,,,,,11624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,Tom Hutchinson,1966.0,25.0,ATL,FL,83.0,5,0.0,1,28,28.0,0,28,0.2,5.6,,,0,,,,,1,28.0,28,0,0.0,0,,,,,,,,11624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,Emil Igwenagu,2012.0,23.0,PHI,TE,41.0,3,1,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,11666.0,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,Darryl Ingram,1989.0,23.0,MIN,TE,86.0,16,2,5.0,47.0,9.4,1,21.0,0.3,2.9,,,0,,,,,5.0,9.4,47.0,1,0.0,0,,,,,,,,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,Darryl Ingram,1991.0,25.0,CLE,TE,83.0,2,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,Darryl Ingram,1992.0,26.0,GNB,TE,88.0,16,0,,,,0,,,,,,0,,,,,,,,0,,0,,,,,,,,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,Darryl Ingram,1993.0,27.0,GNB,TE,88.0,2,0,0.0,0.0,,0,0.0,0.0,0.0,,,0,,,,,,,,0,,0,3.0,,,0.0%,0.0,,,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,Paul Irons,2005.0,22.0,CLE,TE,89.0,2,1,2,16,8.0,0,14,1.0,8.0,,,0,,,,,2,8.0,16,0,0.0,0,2,1,50.0,100.0%,8.0,,,11721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2637,Mark Iwanowski,1978.0,23.0,NYJ,TE,88.0,5,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,11779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,Ryan Izzo,2019.0,24.0,NWE,TE,85.0,6,4,6.0,114.0,19.0,1,41.0,1.0,19.0,,,0,,,,,6.0,19.0,114.0,1,0.0,1,9.0,4.0,55.6,66.7%,12.7,,,11788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639,Ryan Izzo,2020.0,25.0,NWE,TE,85.0,12,12,13.0,199.0,15.3,0,50.0,1.1,16.6,,,0,,,,,13.0,15.3,199.0,0,1.0,2,20.0,6.0,60.0,65.0%,10.0,,,11788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,Ryan Izzo,2021.0,26.0,TEN,TE,83.0,1,0,,,,0,,,,,,0,,,,,,,,0,0.0,0,,,,,,,,11788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641,Cleveland Jackson,1979.0,23.0,NYG,TE,81.0,2,0.0,1,7,7.0,0,7,0.5,3.5,,,0,,,,,1,7.0,7,0,0.0,0,,,,,,,,11827.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,Keith Jackson,1988.0,23.0,PHI,TE,88.0,16,15,81,869,10.7,6,41,5.1,54.3,,,0,,,,,81,10.7,869,6,3.0,8,,,,,,,,11881.0,,,,,,,,,,,,"AP ORoY-2, AP1, PB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,Keith Jackson,1989.0,24.0,PHI,TE,88.0,14,12,63,648,10.3,3,33,4.5,46.3,,,0,,,,,63,10.3,648,3,1.0,6,,,,,,,,11881.0,,,,,,,,,,,,"AP1, PB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,Keith Jackson,1990.0,25.0,PHI,TE,88.0,14,14,50,670,13.4,6,37,3.6,47.9,,,0,,,,,50,13.4,670,6,1.0,7,,,,,,,,11881.0,,,,,,,,,,,,"AP1, PB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,Keith Jackson,1991.0,26.0,PHI,TE,88.0,16,16,48,569,11.9,5,73,3.0,35.6,,,0,,,,,48,11.9,569,5,2.0,5,,,,,,,,11881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,Keith Jackson,1992.0,27.0,MIA,TE,88.0,13,11,48,594,12.4,5,42,3.7,45.7,,,0,,,,,48,12.4,594,5,2.0,6,69.0,,,69.6%,8.6,,,11881.0,,,,,,,,,,,,"AP2, PB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,Keith Jackson,1993.0,28.0,MIA,TE,88.0,15,15,39,613,15.7,6,57,2.6,40.9,,,0,,,,,39,15.7,613,6,2.0,6,73.0,,,53.4%,8.4,,,11881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,Keith Jackson,1994.0,29.0,MIA,TE,88.0,16,16,59,673,11.4,7,35,3.7,42.1,,,0,,,,,59,11.4,673,7,2.0,6,95.0,37.0,52.6,62.1%,7.1,,,11881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,Keith Jackson,1995.0,30.0,GNB,TE,88.0,9,1,13,142,10.9,1,22,1.4,15.8,,,0,,,,,13,10.9,142,1,0.0,2,19.0,9.0,63.2,68.4%,7.5,,,11881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
